location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
3246957,Belgrade BIG Fashion Park,temperature,9.99333334,c,2024-11-09T16:00:00Z,2024-11-09T17:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm1,59.43680541,µg/m³,2024-11-09T17:00:00Z,2024-11-09T18:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm10,132.5236104,µg/m³,2024-11-09T17:00:00Z,2024-11-09T18:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm25,112.3875001,µg/m³,2024-11-09T17:00:00Z,2024-11-09T18:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,relativehumidity,58.79583359,%,2024-11-09T17:00:00Z,2024-11-09T18:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,temperature,10.08805545,c,2024-11-09T17:00:00Z,2024-11-09T18:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm1,61.53541597,µg/m³,2024-11-09T18:00:00Z,2024-11-09T19:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm10,136.8374996,µg/m³,2024-11-09T18:00:00Z,2024-11-09T19:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm25,116.4479173,µg/m³,2024-11-09T18:00:00Z,2024-11-09T19:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,relativehumidity,60.875,%,2024-11-09T18:00:00Z,2024-11-09T19:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,temperature,9.667916775,c,2024-11-09T18:00:00Z,2024-11-09T19:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm1,58.57708327,µg/m³,2024-11-09T19:00:00Z,2024-11-09T20:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm10,132.0458342,µg/m³,2024-11-09T19:00:00Z,2024-11-09T20:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm25,111.9000003,µg/m³,2024-11-09T19:00:00Z,2024-11-09T20:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,relativehumidity,61.04375013,%,2024-11-09T19:00:00Z,2024-11-09T20:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,temperature,9.589166641,c,2024-11-09T19:00:00Z,2024-11-09T20:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm1,58.30625025,µg/m³,2024-11-09T20:00:00Z,2024-11-09T21:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm10,130.1520837,µg/m³,2024-11-09T20:00:00Z,2024-11-09T21:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm25,110.6479168,µg/m³,2024-11-09T20:00:00Z,2024-11-09T21:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,relativehumidity,61.09166622,%,2024-11-09T20:00:00Z,2024-11-09T21:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,temperature,9.584166765,c,2024-11-09T20:00:00Z,2024-11-09T21:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm1,64.38125038,µg/m³,2024-11-09T21:00:00Z,2024-11-09T22:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm10,144.4999987,µg/m³,2024-11-09T21:00:00Z,2024-11-09T22:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm25,122.7229156,µg/m³,2024-11-09T21:00:00Z,2024-11-09T22:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,relativehumidity,59.74166648,%,2024-11-09T21:00:00Z,2024-11-09T22:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,temperature,9.970208248,c,2024-11-09T21:00:00Z,2024-11-09T22:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm1,64.71041711,µg/m³,2024-11-09T22:00:00Z,2024-11-09T23:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm10,140.1583341,µg/m³,2024-11-09T22:00:00Z,2024-11-09T23:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm25,119.84375,µg/m³,2024-11-09T22:00:00Z,2024-11-09T23:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,relativehumidity,58.1833334,%,2024-11-09T22:00:00Z,2024-11-09T23:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,temperature,9.946250041,c,2024-11-09T22:00:00Z,2024-11-09T23:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm1,68.12916629,µg/m³,2024-11-09T23:00:00Z,2024-11-10T00:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm10,146.6624985,µg/m³,2024-11-09T23:00:00Z,2024-11-10T00:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm25,126.0666669,µg/m³,2024-11-09T23:00:00Z,2024-11-10T00:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,relativehumidity,59.93958378,%,2024-11-09T23:00:00Z,2024-11-10T00:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,temperature,9.123125076,c,2024-11-09T23:00:00Z,2024-11-10T00:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm1,66.95833397,µg/m³,2024-11-10T00:00:00Z,2024-11-10T01:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm10,143.4083366,µg/m³,2024-11-10T00:00:00Z,2024-11-10T01:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm25,123.2708333,µg/m³,2024-11-10T00:00:00Z,2024-11-10T01:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,relativehumidity,61.88333321,%,2024-11-10T00:00:00Z,2024-11-10T01:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,temperature,8.376666625,c,2024-11-10T00:00:00Z,2024-11-10T01:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm1,59.11249955,µg/m³,2024-11-10T01:00:00Z,2024-11-10T02:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm10,127.7583332,µg/m³,2024-11-10T01:00:00Z,2024-11-10T02:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm25,110.0020835,µg/m³,2024-11-10T01:00:00Z,2024-11-10T02:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,relativehumidity,61.29166635,%,2024-11-10T01:00:00Z,2024-11-10T02:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,temperature,8.493124962,c,2024-11-10T01:00:00Z,2024-11-10T02:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm1,54.72500006,µg/m³,2024-11-10T02:00:00Z,2024-11-10T03:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm10,119.1749999,µg/m³,2024-11-10T02:00:00Z,2024-11-10T03:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm25,102.3624999,µg/m³,2024-11-10T02:00:00Z,2024-11-10T03:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,relativehumidity,60.42708333,%,2024-11-10T02:00:00Z,2024-11-10T03:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,temperature,8.429166635,c,2024-11-10T02:00:00Z,2024-11-10T03:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm1,53.67916679,µg/m³,2024-11-10T03:00:00Z,2024-11-10T04:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm10,115.34375,µg/m³,2024-11-10T03:00:00Z,2024-11-10T04:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm25,99.59166654,µg/m³,2024-11-10T03:00:00Z,2024-11-10T04:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,relativehumidity,59.90624968,%,2024-11-10T03:00:00Z,2024-11-10T04:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,temperature,8.195625106,c,2024-11-10T03:00:00Z,2024-11-10T04:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm1,51.73333316,µg/m³,2024-11-10T04:00:00Z,2024-11-10T05:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm10,110.8444443,µg/m³,2024-11-10T04:00:00Z,2024-11-10T05:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm25,95.76388889,µg/m³,2024-11-10T04:00:00Z,2024-11-10T05:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,relativehumidity,59.89444436,%,2024-11-10T04:00:00Z,2024-11-10T05:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,temperature,7.850555526,c,2024-11-10T04:00:00Z,2024-11-10T05:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm1,48.05833244,µg/m³,2024-11-10T05:00:00Z,2024-11-10T06:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm10,104.2333336,µg/m³,2024-11-10T05:00:00Z,2024-11-10T06:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm25,88.71666654,µg/m³,2024-11-10T05:00:00Z,2024-11-10T06:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,relativehumidity,60.3166666,%,2024-11-10T05:00:00Z,2024-11-10T06:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,temperature,7.471666694,c,2024-11-10T05:00:00Z,2024-11-10T06:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm1,47.95625019,µg/m³,2024-11-10T06:00:00Z,2024-11-10T07:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm10,104.2937495,µg/m³,2024-11-10T06:00:00Z,2024-11-10T07:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm25,88.55208333,µg/m³,2024-11-10T06:00:00Z,2024-11-10T07:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,relativehumidity,62.65208308,%,2024-11-10T06:00:00Z,2024-11-10T07:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,temperature,6.907499909,c,2024-11-10T06:00:00Z,2024-11-10T07:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm1,44.65000025,µg/m³,2024-11-10T07:00:00Z,2024-11-10T08:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm10,97.56875038,µg/m³,2024-11-10T07:00:00Z,2024-11-10T08:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm25,80.38958359,µg/m³,2024-11-10T07:00:00Z,2024-11-10T08:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,relativehumidity,62.32291667,%,2024-11-10T07:00:00Z,2024-11-10T08:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,temperature,6.755416711,c,2024-11-10T07:00:00Z,2024-11-10T08:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm1,43.2562507,µg/m³,2024-11-10T08:00:00Z,2024-11-10T09:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm10,93.65208371,µg/m³,2024-11-10T08:00:00Z,2024-11-10T09:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm25,76.19166629,µg/m³,2024-11-10T08:00:00Z,2024-11-10T09:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,relativehumidity,60.27499994,%,2024-11-10T08:00:00Z,2024-11-10T09:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,temperature,8.209999998,c,2024-11-10T08:00:00Z,2024-11-10T09:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm1,38.92916584,µg/m³,2024-11-10T09:00:00Z,2024-11-10T10:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm10,85.42708397,µg/m³,2024-11-10T09:00:00Z,2024-11-10T10:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm25,66.86875153,µg/m³,2024-11-10T09:00:00Z,2024-11-10T10:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,relativehumidity,57.74166679,%,2024-11-10T09:00:00Z,2024-11-10T10:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,temperature,9.341875076,c,2024-11-10T09:00:00Z,2024-11-10T10:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm1,38.90833346,µg/m³,2024-11-10T10:00:00Z,2024-11-10T11:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm10,84.01458422,µg/m³,2024-11-10T10:00:00Z,2024-11-10T11:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm25,65.85208384,µg/m³,2024-11-10T10:00:00Z,2024-11-10T11:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,relativehumidity,55.65000025,%,2024-11-10T10:00:00Z,2024-11-10T11:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,temperature,9.889166752,c,2024-11-10T10:00:00Z,2024-11-10T11:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm1,21.97916643,µg/m³,2024-11-10T11:00:00Z,2024-11-10T12:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm10,44.22291652,µg/m³,2024-11-10T11:00:00Z,2024-11-10T12:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm25,36.00416684,µg/m³,2024-11-10T11:00:00Z,2024-11-10T12:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,relativehumidity,39.46458308,%,2024-11-10T11:00:00Z,2024-11-10T12:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,temperature,14.1245834,c,2024-11-10T11:00:00Z,2024-11-10T12:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm1,14.4395833,µg/m³,2024-11-10T12:00:00Z,2024-11-10T13:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm10,25.10625013,µg/m³,2024-11-10T12:00:00Z,2024-11-10T13:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm25,23.39791679,µg/m³,2024-11-10T12:00:00Z,2024-11-10T13:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,relativehumidity,29.22916667,%,2024-11-10T12:00:00Z,2024-11-10T13:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,temperature,17.26312494,c,2024-11-10T12:00:00Z,2024-11-10T13:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm1,14.88125006,µg/m³,2024-11-10T13:00:00Z,2024-11-10T14:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm10,25.83125035,µg/m³,2024-11-10T13:00:00Z,2024-11-10T14:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm25,24.06041686,µg/m³,2024-11-10T13:00:00Z,2024-11-10T14:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,relativehumidity,27.54166667,%,2024-11-10T13:00:00Z,2024-11-10T14:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,temperature,18.23520835,c,2024-11-10T13:00:00Z,2024-11-10T14:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm1,14.84166665,µg/m³,2024-11-10T14:00:00Z,2024-11-10T15:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm10,25.56944466,µg/m³,2024-11-10T14:00:00Z,2024-11-10T15:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm25,23.91388893,µg/m³,2024-11-10T14:00:00Z,2024-11-10T15:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,relativehumidity,28.13333342,%,2024-11-10T14:00:00Z,2024-11-10T15:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,temperature,17.60472192,c,2024-11-10T14:00:00Z,2024-11-10T15:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm1,19.88472207,µg/m³,2024-11-10T15:00:00Z,2024-11-10T16:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm10,36.22291629,µg/m³,2024-11-10T15:00:00Z,2024-11-10T16:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,pm25,32.01736116,µg/m³,2024-11-10T15:00:00Z,2024-11-10T16:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
3246957,Belgrade BIG Fashion Park,relativehumidity,31.35833327,%,2024-11-10T15:00:00Z,2024-11-10T16:00:00+01:00,Europe/Belgrade,44.81659101,20.5119123,,,,Hbaf,AirGradient
